customer_id,age_group,customer_segment,spending_score,loyalty_tier,avg_order_value,purchase_frequency_30d,discount_affinity,city,state,delivery_zone,dark_store_id,date,day_of_week,is_weekend,hour,time_of_day,temperature_c,rainfall_mm,humidity_pct,weather_condition,festival,festival_flag,local_event_flag,product_id,product_name,brand,category,base_product,pack_size,mrp,unit_cost,unit_price,shelf_life_days,product_rating,review_count,negative_review_rate,product_popularity_score,trend_signal,trend_category,product_views_7d,product_views_30d,add_to_cart_count_7d,purchase_count_7d,previous_purchase_count,repeat_purchase_flag,days_since_last_purchase,sales_1d,sales_7d,sales_30d,historical_demand_30d,demand_trend_pct,demand_status,current_stock,minimum_stock,maximum_stock,stock_turnover_days,days_to_expiry,expiry_risk,stockout_flag,stockout_risk_pct,competitor_1_price,competitor_2_price,competitor_price_gap_pct,competitor_discount_pct,current_discount_pct,promotion_type,promotion_eligible,discount_cost,gross_margin_before_promo,expected_units_without_promo,expected_units_with_promo,expected_revenue_without_promo,expected_revenue_with_promo,expected_profit_without_promo,expected_profit_with_promo,profit_impact_pct,expected_inventory_reduction,clearance_priority_score,recommended_action,scenario
C04540,25-34,Budget,44.7,Silver,618.7,5,0.815,Mumbai,Maharashtra,MUM-Z8,MUM-DS9,2026-05-22,Friday,False,21,Late Evening,24.4,0.0,57.2,Clear/Cloudy,,0,0,P0001,Milk Small,FreshChoice,Dairy & Breakfast,Milk,Small,65,39.98,54.92,3,3.84,34,0.248,63.15,Emerging,Beverages,36,174,2,0,4,0,43,2,13,71,5.28,-20.66,Stable,20,9,51,3.72,2,High,0,5.84,51.56,63.08,6.52,15,15,,1,8.24,14.94,2,3,109.84,140.04,29.88,20.1,-34.91,3,47.0,CLEARANCE,Normal
C03031,35-44,Regular,41.4,Silver,602.1,3,0.364,Chennai,Tamil Nadu,CHE-Z3,CHE-DS13,2026-04-13,Monday,False,22,Late Evening,29.8,0.0,43.6,Clear/Cloudy,Dussehra,1,0,P0007,Bread Small,FreshChoice,Dairy & Breakfast,Bread,Small,160,91.1,149.83,180,3.28,35,0.354,55.03,Normal,,43,147,3,2,5,0,108,1,3,9,2.55,32.14,Growing,4,2,18,1.51,68,Low,0,3.26,165.3,160.35,-6.56,15,15,,0,22.47,58.73,0,0,0.0,0.0,0.0,0.0,-100.0,0,9.01,NO PROMOTION,Normal
C10818,25-34,Regular,82.9,Platinum,814.62,6,0.55,Chennai,Tamil Nadu,CHE-Z5,CHE-DS4,2026-07-03,Friday,False,19,Evening,30.0,44.4,98.0,Storm,,0,0,P0047,Biscuits Medium,LocalBrand,Snacks,Biscuits,Medium,200,146.92,164.13,180,3.16,25,0.338,47.78,Normal,,34,113,5,3,1,0,60,0,0,0,2.38,0.0,Stable,13,4,18,5.24,172,Low,0,0.0,150.63,170.91,8.96,10,25,,1,41.03,17.21,0,0,0.0,0.0,0.0,-0.0,-100.0,0,26.4,NO PROMOTION,Normal
C04863,25-34,Budget,53.1,,684.21,5,0.65,Bengaluru,Karnataka,BEN-Z2,BEN-DS9,2026-05-24,Sunday,True,19,Evening,34.3,0.0,46.2,Clear/Cloudy,,0,0,P0110,Soap Medium,NatureBest,Personal Care,Soap,Medium,200,134.27,195.83,90,3.87,133,0.239,52.82,Normal,,29,123,1,0,4,1,35,2,17,70,3.69,3.91,Stable,38,5,43,5.01,1,Low,0,13.57,176.23,211.35,11.12,0,5,BOGO,1,9.79,61.56,2,2,391.66,372.08,123.12,103.54,-16.58,2,13.68,CLEARANCE,Near_Expiry
C09809,35-44,Regular,68.2,Platinum,666.43,7,0.667,Kolkata,West Bengal,KOL-Z8,KOL-DS13,2026-04-16,Thursday,False,7,Morning,25.0,0.0,68.9,Clear/Cloudy,,0,0,P0001,Milk Small,FreshChoice,Dairy & Breakfast,Milk,Small,65,39.98,54.95,3,2.62,108,0.502,67.54,Viral,Beauty,41,199,9,6,2,1,24,2,12,56,4.37,-7.75,Stable,19,6,38,4.25,3,High,0,11.35,50.18,58.35,9.51,15,0,Bundle,1,0.0,14.97,2,2,109.9,109.9,29.94,29.94,-3.23,2,34.04,REVIEW PRODUCT QUALITY,High_Demand
C04197,55+,Regular,50.9,,538.63,5,0.446,Delhi,Delhi,DEL-Z6,DEL-DS13,2026-04-12,Sunday,True,3,Night,28.7,0.0,72.8,Clear/Cloudy,,0,1,P0086,Rice Medium,NatureBest,Staples,Rice,Medium,65,38.63,64.57,2,3.92,44,0.151,47.74,Normal,,30,101,3,1,4,1,18,2,15,55,3.54,16.01,Stable,19,5,23,5.22,2,High,0,3.46,60.01,59.56,8.41,15,0,Clearance,1,0.0,25.94,2,2,129.14,129.14,51.88,51.88,-1.89,2,36.0,CLEARANCE,Low_Demand
C09491,25-34,Budget,73.6,Gold,833.41,8,0.613,Pune,Maharashtra,PUN-Z7,PUN-DS1,2026-07-14,Tuesday,False,19,Evening,25.9,0.0,65.9,Clear/Cloudy,,0,0,P0014,Eggs Medium,UrbanBasket,Dairy & Breakfast,Eggs,Medium,45,35.46,44.78,3,3.92,26,0.238,59.36,Normal,,39,146,4,2,5,1,49,3,26,114,4.04,-2.2,Stable,30,6,47,7.25,2,High,0,12.01,43.31,40.91,9.46,10,0,% Off,1,0.0,9.32,4,4,179.12,179.12,37.28,37.28,-2.61,4,36.43,CLEARANCE,Normal
C07621,55+,High_Value,91.0,Gold,916.55,4,0.341,Lucknow,Uttar Pradesh,LUC-Z7,LUC-DS9,2026-06-19,Friday,False,0,Night,23.8,0.0,58.5,Clear/Cloudy,,0,0,P0123,Sanitary Care Large,NatureBest,Personal Care,Sanitary Care,Large,250,192.51,230.31,180,3.69,41,0.223,45.88,Normal,,32,101,4,3,1,1,16,1,4,12,2.27,34.29,Growing,10,4,26,4.22,44,Low,0,0.0,223.38,258.46,3.1,15,20,,0,46.06,37.8,1,2,230.31,368.5,37.8,-16.52,-142.58,2,11.56,NO PROMOTION,Normal
C01814,45-54,Regular,48.0,Gold,617.04,3,0.714,Jaipur,Rajasthan,JAI-Z2,JAI-DS10,2026-07-19,Sunday,True,7,Morning,34.9,0.0,45.6,Clear/Cloudy,,0,0,P0017,Cheese Medium,ValueMart,Dairy & Breakfast,Cheese,Medium,90,67.64,84.65,60,3.37,74,0.386,54.05,Viral,Beverages,37,131,4,1,3,1,14,3,18,61,2.13,25.22,Growing,7,4,15,3.14,50,Low,1,33.07,75.25,87.14,12.49,15,0,Bundle,1,0.0,17.01,3,3,253.95,253.95,51.03,51.03,-1.92,3,4.87,COMPETITIVE PRICE OFFER,High_Demand
C09831,25-34,Deal_Seeker,64.1,,600.82,9,0.392,Hyderabad,Telangana,HYD-Z3,HYD-DS12,2026-06-07,Sunday,True,0,Night,27.6,0.0,60.8,Clear/Cloudy,,0,0,P0074,Potato Medium,DailyBasket,Fruits & Vegetables,Potato,Medium,130,98.68,111.9,365,3.7,3,0.245,64.17,Normal,,37,187,7,4,8,0,30,2,8,34,3.88,0.77,Stable,25,4,29,6.28,88,Low,0,0.0,105.49,120.01,6.08,20,10,Bundle,1,11.19,13.22,1,1,111.9,100.71,13.22,2.03,-85.72,1,25.79,NO PROMOTION,Normal
C12049,35-44,Premium,49.3,Silver,634.42,6,0.627,Delhi,Delhi,DEL-Z4,DEL-DS2,2026-04-10,Friday,False,1,Night,31.0,19.0,78.2,Rain,,0,0,P0136,Garbage Bags Small,PremiumSelect,Home Care,Garbage Bags,Small,300,202.28,265.11,30,3.35,11,0.353,55.08,Declining,,27,140,2,1,1,0,66,1,8,43,4.27,-18.94,Stable,38,7,28,8.7,25,Low,0,12.41,279.53,294.48,-5.16,20,0,,1,0.0,62.83,1,1,265.11,265.11,62.83,62.83,-1.57,1,50.16,NO PROMOTION,Rain_Demand
C06644,45-54,Budget,49.0,Gold,531.71,3,0.605,Chennai,Tamil Nadu,CHE-Z8,CHE-DS4,2026-05-11,Monday,False,14,Afternoon,31.8,0.0,62.8,Clear/Cloudy,Ganesh Chaturthi,1,0,P0006,Curd Large,UrbanBasket,Dairy & Breakfast,Curd,Large,200,160.16,175.63,365,4.42,124,0.101,52.06,Viral,Beauty,36,128,3,1,3,1,49,2,11,29,3.62,56.7,Growing,16,6,23,4.3,89,Low,0,14.92,174.94,162.3,8.21,15,0,Clearance,1,0.0,15.47,2,2,351.26,351.26,30.94,30.94,-3.13,2,11.44,NO PROMOTION,Normal
C06977,35-44,Occasional,93.2,Silver,906.53,4,0.296,Kochi,Kerala,KOC-Z4,KOC-DS14,2026-04-08,Wednesday,False,11,Afternoon,31.7,0.0,50.0,Clear/Cloudy,,0,0,P0128,Dishwash Medium,UrbanBasket,Home Care,Dishwash,Medium,110,86.99,90.74,7,3.59,33,0.309,47.38,Viral,Collectible Toy,25,111,5,2,6,0,47,0,0,0,2.87,0.0,Stable,21,3,23,7.07,1,Critical,0,9.24,88.33,99.7,2.73,10,5,Coupon,1,4.54,3.75,0,0,0.0,0.0,0.0,-0.0,-100.0,0,75.0,CLEARANCE,Normal
C02202,25-34,Regular,78.1,,827.28,2,0.714,Mumbai,Maharashtra,MUM-Z6,MUM-DS13,2026-06-25,Thursday,False,2,Night,29.2,0.0,61.7,Clear/Cloudy,Dussehra,1,0,P0106,Shampoo Small,UrbanBasket,Personal Care,Shampoo,Small,400,278.94,378.35,5,3.86,27,0.266,45.03,Normal,,28,94,3,2,3,0,27,1,8,25,2.71,33.16,Growing,12,2,29,4.27,3,High,0,12.51,373.84,429.8,1.21,20,5,Coupon,1,18.92,99.41,1,1,378.35,359.43,99.41,80.49,-19.84,1,29.5,NO PROMOTION,Normal
C10295,55+,Regular,58.1,Silver,687.78,3,0.261,Chennai,Tamil Nadu,CHE-Z3,CHE-DS7,2026-07-21,Tuesday,False,23,Late Evening,39.1,7.8,70.0,Rain,,0,0,P0130,Floor Cleaner Small,NatureBest,Home Care,Floor Cleaner,Small,90,68.45,87.85,90,3.52,201,0.241,51.22,Normal,,25,129,2,1,3,1,55,1,1,5,2.61,-8.93,Stable,6,5,14,2.21,58,Low,0,5.14,86.71,84.62,3.82,0,15,% Off,0,13.18,19.4,0,0,0.0,0.0,0.0,0.0,-100.0,0,17.65,NO PROMOTION,Normal
C05162,35-44,Deal_Seeker,80.1,Silver,915.36,5,0.572,Hyderabad,Telangana,HYD-Z4,HYD-DS4,2026-06-30,Tuesday,False,5,Night,28.0,7.4,66.5,Rain,Diwali,1,0,P0132,Floor Cleaner Large,ValueMart,Home Care,Floor Cleaner,Large,25,17.82,22.3,365,3.8,70,0.241,45.16,Viral,Beauty,29,91,7,5,4,0,42,2,11,42,4.4,11.43,Stable,7,4,27,3.33,56,Low,0,81.4,23.52,25.37,-5.19,10,20,Coupon,0,4.46,4.48,2,3,44.6,53.52,8.96,0.06,-99.4,3,11.23,REPLENISH / AVOID DISCOUNT,Stockout_Risk
C02170,25-34,Regular,73.2,Silver,784.56,4,0.892,Hyderabad,Telangana,HYD-Z1,HYD-DS14,2026-07-09,Thursday,False,14,Afternoon,28.8,0.0,55.4,Clear/Cloudy,,0,0,P0042,Coffee Large,UrbanBasket,Beverages,Coffee,Large,200,134.38,184.39,30,3.32,3,0.29,51.16,Emerging,Beverages,34,106,4,2,7,0,74,3,27,111,4.94,4.14,Stable,36,9,51,7.14,22,Low,0,11.13,204.63,181.63,1.52,5,5,Coupon,0,9.22,50.01,4,4,737.56,700.68,200.04,163.16,-18.84,4,17.44,NO PROMOTION,Normal
C07456,55+,Occasional,64.0,Gold,592.52,5,0.08,Hyderabad,Telangana,HYD-Z8,HYD-DS2,2026-07-13,Monday,False,20,Late Evening,30.6,0.0,48.7,Clear/Cloudy,,0,0,P0139,Noodles Small,PremiumSelect,Instant & Ready Food,Noodles,Small,65,41.31,59.48,7,3.65,22,0.254,51.9,Normal,,31,124,3,1,3,0,57,2,14,44,2.47,-34.66,Declining,24,4,17,9.34,7,Medium,0,17.27,62.17,64.51,-4.33,15,0,Coupon,1,0.0,18.17,2,2,118.96,118.96,36.34,36.34,-2.68,2,24.75,NO PROMOTION,Declining_Product
C07737,18-24,Occasional,65.7,Silver,737.06,2,0.692,Chennai,Tamil Nadu,CHE-Z7,CHE-DS2,2026-04-07,Tuesday,False,9,Morning,30.8,0.0,48.8,Clear/Cloudy,Holi,1,0,P0020,Cereal Medium,LocalBrand,Dairy & Breakfast,Cereal,Medium,75,41.13,69.43,60,3.39,50,0.325,59.2,Normal,,37,163,3,1,1,0,82,1,5,31,1.57,-28.15,Declining,9,2,9,5.39,7,Medium,0,8.91,62.95,63.6,10.29,0,0,% Off,1,0.0,28.3,1,1,69.43,69.43,28.3,28.3,-3.41,1,31.82,COMPETITIVE PRICE OFFER,Weekend_Surge
C00143,18-24,Premium,45.2,Silver,554.72,1,0.75,Ahmedabad,Gujarat,AHM-Z6,AHM-DS2,2026-07-26,Sunday,True,23,Late Evening,25.2,0.0,70.2,Clear/Cloudy,,0,0,P0137,Garbage Bags Medium,ValueMart,Home Care,Garbage Bags,Medium,110,85.5,107.91,3,3.11,19,0.317,51.64,Declining,,27,127,3,1,1,1,54,1,5,24,3.07,-9.52,Stable,15,4,27,4.73,1,Critical,0,5.78,101.85,120.01,5.95,10,10,,1,10.79,22.41,1,1,107.91,97.12,22.41,11.62,-50.36,1,54.76,CLEARANCE,High_Demand
C13905,25-34,Regular,54.9,,585.23,9,0.262,Bengaluru,Karnataka,BEN-Z2,BEN-DS10,2026-06-24,Wednesday,False,3,Night,32.7,11.2,79.4,Rain,,0,0,P0135,Tissues Large,UrbanBasket,Home Care,Tissues,Large,25,17.02,22.64,15,3.9,92,0.243,42.12,Normal,,26,77,2,1,4,1,28,1,8,37,3.0,-6.79,Stable,14,5,17,4.52,4,Medium,0,9.34,20.23,22.22,11.91,0,0,,1,0.0,5.62,1,1,22.64,22.64,5.62,5.62,-15.11,1,31.4,COMPETITIVE PRICE OFFER,Overstock
C00997,35-44,Deal_Seeker,45.5,Platinum,517.12,4,0.345,Mumbai,Maharashtra,MUM-Z6,MUM-DS2,2026-04-04,Saturday,True,1,Night,25.7,0.0,51.6,Clear/Cloudy,,0,0,P0134,Tissues Medium,ValueMart,Home Care,Tissues,Medium,250,140.09,221.06,30,2.92,45,0.428,40.73,Normal,,25,78,4,2,4,1,3,0,0,0,0.49,0.0,Stable,4,2,7,6.78,5,Medium,0,0.0,218.58,253.75,22.08,10,0,% Off,0,0.0,80.97,0,0,0.0,0.0,0.0,0.0,-100.0,0,19.67,REVIEW PRODUCT QUALITY,Competitor_Cheaper
C01397,35-44,Budget,88.5,Gold,773.1,2,0.477,Bengaluru,Karnataka,BEN-Z6,BEN-DS2,2026-04-04,Saturday,True,21,Late Evening,29.6,0.0,51.0,Clear/Cloudy,,0,0,P0146,Instant Breakfast Medium,UrbanBasket,Instant & Ready Food,Instant Breakfast,Medium,55,34.66,48.11,7,3.35,117,0.417,49.11,Normal,,31,117,2,2,5,1,22,1,3,12,2.0,5.71,Stable,13,3,12,6.19,2,High,0,1.17,46.39,52.94,3.71,15,30,,1,14.43,13.45,0,0,0.0,0.0,0.0,-0.0,-100.0,0,49.33,CLEARANCE,Overstock
C06697,25-34,Deal_Seeker,87.8,,861.39,5,0.909,Hyderabad,Telangana,HYD-Z1,HYD-DS4,2026-06-05,Friday,False,20,Late Evening,34.2,0.0,45.2,Clear/Cloudy,,0,0,P0168,Pet Treats Large,DailyBasket,Pet Care,Pet Treats,Large,250,176.08,229.06,30,3.31,8,0.271,36.29,Emerging,Collectible Toy,20,56,0,0,2,1,40,0,0,0,2.66,0.0,Stable,18,4,30,6.52,19,Low,0,3.73,256.17,212.28,7.9,0,20,,0,45.81,52.98,0,0,0.0,0.0,0.0,0.0,-100.0,0,39.5,NO PROMOTION,Rain_Demand
C11329,35-44,Budget,79.5,Silver,830.27,4,0.235,Bengaluru,Karnataka,BEN-Z3,BEN-DS3,2026-06-22,Monday,False,19,Evening,29.3,65.7,98.0,Storm,Christmas,1,0,P0058,Nuts Small,DailyBasket,Snacks,Nuts,Small,65,51.83,55.04,90,4.03,22,0.256,54.64,Normal,,36,147,3,1,4,1,42,0,0,0,2.5,0.0,Stable,18,4,20,6.92,44,Low,0,0.31,50.59,50.07,9.93,0,0,% Off,1,0.0,3.21,0,0,0.0,0.0,0.0,0.0,-100.0,0,37.56,NO PROMOTION,Festival_Surge
C12535,18-24,Occasional,17.3,,442.62,3,0.306,Pune,Maharashtra,PUN-Z7,PUN-DS5,2026-07-18,Saturday,True,6,Morning,26.7,0.0,53.0,Clear/Cloudy,,0,0,P0043,Chips Small,NatureBest,Snacks,Chips,Small,55,40.06,45.61,15,3.74,51,0.195,54.97,Emerging,Beverages,29,148,4,1,5,0,65,0,1,3,1.27,21.43,Stable,4,2,9,2.92,15,Low,0,10.72,47.5,45.81,-0.44,10,0,Bundle,0,0.0,5.55,0,0,0.0,0.0,0.0,0.0,-100.0,0,12.38,NO PROMOTION,Normal
C09472,18-24,Occasional,42.6,Gold,615.54,3,0.563,Ahmedabad,Gujarat,AHM-Z6,AHM-DS1,2026-06-05,Friday,False,14,Afternoon,25.1,11.9,69.2,Rain,,0,0,P0080,Orange Medium,NatureBest,Fruits & Vegetables,Orange,Medium,75,48.28,72.81,7,3.64,6,0.371,53.12,Normal,,35,135,2,1,5,0,42,1,6,21,0.89,19.64,Stable,1,2,10,1.01,2,High,1,39.85,64.6,81.41,12.71,0,25,BOGO,1,18.2,24.53,1,2,72.81,109.22,24.53,12.66,-50.41,1,24.33,COMPETITIVE PRICE OFFER,Normal
C13223,25-34,Budget,36.1,Platinum,441.34,1,0.213,Kolkata,West Bengal,KOL-Z7,KOL-DS5,2026-07-09,Thursday,False,3,Night,25.9,19.0,73.7,Rain,Holi,1,1,P0085,Rice Small,NatureBest,Staples,Rice,Small,45,29.53,44.87,90,3.01,106,0.342,44.21,Emerging,Beauty,25,88,1,1,0,0,66,1,6,34,3.28,-22.39,Stable,8,5,28,2.37,43,Low,0,8.53,39.6,42.61,13.31,10,20,,1,8.97,15.34,1,1,44.87,35.9,15.34,6.37,-61.02,1,20.79,COMPETITIVE PRICE OFFER,High_Demand
C03538,45-54,Regular,32.1,Platinum,450.02,5,0.327,Delhi,Delhi,DEL-Z2,DEL-DS10,2026-04-23,Thursday,False,17,Evening,30.4,0.0,59.4,Clear/Cloudy,,0,0,P0153,Soup Large,QuickFresh,Instant & Ready Food,Soup,Large,65,51.67,63.85,60,3.2,15,0.392,48.19,Viral,Snacks,29,115,1,0,0,0,95,0,0,0,2.58,0.0,Stable,16,4,15,5.97,17,Low,0,3.42,63.77,73.22,0.13,10,5,% Off,1,3.19,12.18,0,0,0.0,0.0,0.0,0.0,-100.0,0,35.89,NO PROMOTION,Overstock
C05165,35-44,Regular,70.3,Silver,841.74,4,0.389,Mumbai,Maharashtra,MUM-Z3,MUM-DS8,2026-07-14,Tuesday,False,3,Night,28.1,16.2,82.8,Rain,Christmas,1,0,P0104,Spices Medium,FreshChoice,Staples,Spices,Medium,25,14.31,23.1,90,3.67,63,0.242,49.62,Normal,,29,117,2,0,2,1,60,1,4,24,2.76,-25.4,Declining,7,4,25,2.45,41,Low,0,7.16,24.5,26.01,-5.71,15,15,,1,3.46,8.79,1,1,23.1,19.64,8.79,5.33,-45.56,1,21.37,NO PROMOTION,Weekend_Surge
C04695,45-54,Premium,45.7,Platinum,676.68,7,0.577,Pune,Maharashtra,PUN-Z8,PUN-DS11,2026-05-30,Saturday,True,23,Late Evening,25.8,0.0,65.8,Clear/Cloudy,,0,0,P0061,Banana Small,QuickFresh,Fruits & Vegetables,Banana,Small,110,78.12,95.42,180,3.17,5,0.415,55.86,Normal,,33,143,5,1,3,0,112,2,10,47,4.32,-8.29,Stable,19,7,36,4.3,11,Low,0,14.21,88.73,101.22,7.54,0,0,BOGO,0,0.0,17.3,1,1,95.42,95.42,17.3,17.3,-5.46,1,28.98,REVIEW PRODUCT QUALITY,Normal
C03636,45-54,High_Value,35.8,,639.36,6,0.103,Bengaluru,Karnataka,BEN-Z3,BEN-DS10,2026-05-28,Thursday,False,18,Evening,28.6,0.0,53.4,Clear/Cloudy,,0,0,P0042,Coffee Large,UrbanBasket,Beverages,Coffee,Large,200,134.38,178.67,30,4.17,48,0.114,52.13,Normal,,30,132,1,1,8,0,83,1,3,12,0.96,5.71,Stable,9,2,10,8.49,17,Low,0,4.52,195.54,174.56,2.35,0,5,,1,8.93,44.29,0,0,0.0,0.0,0.0,0.0,-100.0,0,21.89,NO PROMOTION,Normal
C07204,25-34,Regular,79.8,Gold,768.24,8,0.378,Pune,Maharashtra,PUN-Z3,PUN-DS6,2026-05-11,Monday,False,11,Afternoon,26.3,0.0,67.0,Clear/Cloudy,Sankranti,1,0,P0112,Toothpaste Small,UrbanBasket,Personal Care,Toothpaste,Small,35,27.14,31.81,90,3.9,24,0.191,53.42,Normal,,27,108,3,0,6,1,22,5,35,154,5.34,-2.55,Stable,18,9,59,3.31,77,Low,1,20.89,29.62,28.81,10.41,15,10,,1,3.18,4.67,5,7,159.05,200.41,23.35,10.43,-57.17,7,8.17,COMPETITIVE PRICE OFFER,Festival_Surge
C14082,25-34,Regular,49.8,,687.15,4,0.684,Nagpur,Maharashtra,NAG-Z8,NAG-DS5,2026-07-25,Saturday,True,5,Night,28.4,11.6,66.6,Rain,,0,0,P0146,Instant Breakfast Medium,UrbanBasket,Instant & Ready Food,Instant Breakfast,Medium,55,34.66,50.54,7,3.96,55,0.112,63.76,Emerging,Beverages,34,164,3,2,2,1,31,3,31,132,5.76,0.63,Stable,47,9,51,8.02,5,Medium,0,2.4,47.94,54.38,5.42,0,15,Clearance,1,7.58,15.88,4,6,202.16,257.76,63.52,49.8,-22.81,6,30.47,NO PROMOTION,High_Demand
C07415,55+,Budget,55.2,Platinum,603.74,5,0.159,Bengaluru,Karnataka,BEN-Z8,BEN-DS10,2026-06-20,Saturday,True,11,Afternoon,37.9,0.0,61.2,Hot,,0,0,P0166,Pet Treats Small,UrbanBasket,Pet Care,Pet Treats,Small,250,194.55,231.37,365,3.57,59,0.242,35.69,Emerging,Beauty,19,53,3,0,4,1,13,0,0,0,0.98,0.0,Stable,2,2,7,1.85,348,Low,1,1.25,220.66,221.48,4.85,10,25,,0,57.84,36.82,0,0,0.0,0.0,0.0,-0.0,-100.0,0,4.2,NO PROMOTION,High_Demand
C08465,45-54,Premium,70.0,Silver,804.6,1,0.407,Pune,Maharashtra,PUN-Z8,PUN-DS2,2026-05-24,Sunday,True,1,Night,29.6,0.0,40.2,Clear/Cloudy,,0,0,P0017,Cheese Medium,ValueMart,Dairy & Breakfast,Cheese,Medium,90,67.64,84.47,60,1.74,104,0.473,62.9,Normal,,35,173,8,3,1,0,75,2,15,70,3.39,-7.83,Stable,19,6,20,5.44,28,Low,0,8.06,79.49,88.18,6.26,10,10,,1,8.45,16.83,2,2,168.94,152.04,33.66,16.76,-51.64,2,19.0,REVIEW PRODUCT QUALITY,Bad_Product_Signal
C03193,25-34,Regular,67.4,,639.14,3,0.15,Mumbai,Maharashtra,MUM-Z4,MUM-DS10,2026-06-13,Saturday,True,16,Evening,29.9,27.3,94.5,Storm,,0,0,P0036,Energy Drink Large,FreshChoice,Beverages,Energy Drink,Large,160,90.11,153.96,7,4.32,13,0.14,49.87,Normal,,37,118,2,2,5,0,59,2,8,25,3.63,33.16,Growing,27,4,37,7.24,5,Medium,0,5.42,167.96,142.33,20.53,0,10,,1,15.4,63.85,1,1,153.96,138.56,63.85,48.45,-25.29,1,38.67,COMPETITIVE PRICE OFFER,Competitor_Cheaper
C01339,18-24,Regular,26.9,Silver,405.05,3,0.779,Lucknow,Uttar Pradesh,LUC-Z4,LUC-DS13,2026-07-22,Wednesday,False,1,Night,22.3,0.0,39.5,Clear/Cloudy,Eid,1,0,P0088,Wheat Flour Small,PremiumSelect,Staples,Wheat Flour,Small,45,33.47,44.87,2,3.29,71,0.271,45.77,Normal,,24,103,4,1,0,0,92,0,0,0,0.44,0.0,Stable,5,2,7,5.56,1,Critical,0,99.91,44.9,42.8,4.84,15,5,BOGO,1,2.24,11.4,0,0,0.0,0.0,0.0,0.0,-100.0,0,41.0,REPLENISH / AVOID DISCOUNT,Stockout_Risk
C12379,25-34,Budget,26.7,Silver,476.57,1,0.371,Bengaluru,Karnataka,BEN-Z2,BEN-DS5,2026-04-08,Wednesday,False,5,Night,32.0,0.0,41.3,Clear/Cloudy,,0,1,P0008,Bread Medium,NatureBest,Dairy & Breakfast,Bread,Medium,90,48.01,80.02,60,3.94,61,0.157,62.85,Normal,,38,140,2,2,2,1,9,5,53,223,7.71,1.83,Stable,45,14,77,5.76,32,Low,1,12.38,84.02,74.43,7.51,15,0,,0,0.0,32.01,8,8,640.16,640.16,256.08,256.08,-0.39,8,12.12,NO PROMOTION,Festival_Surge
C13001,18-24,Budget,36.8,Silver,515.1,6,0.371,Chennai,Tamil Nadu,CHE-Z8,CHE-DS13,2026-07-29,Wednesday,False,11,Afternoon,30.2,0.0,47.8,Clear/Cloudy,,0,0,P0071,Onion Medium,UrbanBasket,Fruits & Vegetables,Onion,Medium,65,34.15,61.17,7,3.24,37,0.257,59.32,Normal,,36,152,3,0,3,1,57,2,20,85,5.51,0.81,Stable,21,6,40,3.74,3,High,0,9.89,66.17,68.08,14.9,10,10,Coupon,1,6.12,27.02,3,3,183.51,165.15,81.06,62.7,-23.59,3,28.0,COMPETITIVE PRICE OFFER,Competitor_Cheaper
C08982,25-34,Regular,35.3,Silver,585.48,5,0.583,Visakhapatnam,Andhra Pradesh,VIS-Z6,VIS-DS14,2026-04-29,Wednesday,False,21,Late Evening,27.7,0.0,63.9,Clear/Cloudy,,0,0,P0140,Noodles Medium,LocalBrand,Instant & Ready Food,Noodles,Medium,110,78.31,97.71,7,3.66,85,0.369,48.04,Normal,,29,104,2,1,2,0,90,1,10,48,1.66,-10.08,Stable,4,2,10,2.27,5,Medium,1,21.39,98.17,106.51,-0.47,20,25,,0,24.43,19.4,1,2,97.71,146.56,19.4,-10.06,-149.31,2,20.71,NO PROMOTION,High_Demand
C07101,45-54,Regular,41.9,,519.2,5,0.03,Visakhapatnam,Andhra Pradesh,VIS-Z3,VIS-DS12,2026-06-17,Wednesday,False,17,Evening,24.9,7.8,57.3,Rain,,0,0,P0134,Tissues Medium,ValueMart,Home Care,Tissues,Medium,250,140.09,206.71,30,3.33,27,0.302,51.42,Normal,,31,121,5,1,1,1,22,1,13,47,3.68,17.43,Stable,4,5,37,7.94,18,Low,0,82.7,219.04,212.09,-2.54,0,15,% Off,1,31.01,66.62,2,3,413.42,527.1,133.24,106.83,-20.42,3,23.68,REPLENISH / AVOID DISCOUNT,Stockout_Risk
C01436,18-24,Budget,54.6,Silver,708.13,4,0.715,Chennai,Tamil Nadu,CHE-Z8,CHE-DS12,2026-06-17,Wednesday,False,22,Late Evening,30.4,0.0,53.6,Clear/Cloudy,,0,0,P0124,Detergent Small,LocalBrand,Home Care,Detergent,Small,55,29.46,47.76,90,3.19,12,0.393,45.16,Viral,,180,100,8,5,1,0,109,0,0,0,1.36,0.0,Stable,3,2,9,2.05,73,Low,0,4.63,49.09,48.21,-0.93,5,0,Coupon,0,0.0,18.3,0,0,0.0,0.0,0.0,0.0,-100.0,0,6.95,REVIEW PRODUCT QUALITY,Viral_Trend
